Tarih;Saat;Toplam
1.01.2023;00:00;28816,55
1.01.2023;01:00;27589,25
1.01.2023;02:00;26328,82
1.01.2023;03:00;25224,4
1.01.2023;04:00;24636,46
1.01.2023;05:00;24376,01
1.01.2023;06:00;24487,64
1.01.2023;07:00;24852,58
1.01.2023;08:00;23966,99
1.01.2023;09:00;23722,68
1.01.2023;10:00;23721,65
1.01.2023;11:00;23874,69
1.01.2023;12:00;23981,35
1.01.2023;13:00;24215,5
1.01.2023;14:00;24713,14
1.01.2023;15:00;25915,21
1.01.2023;16:00;28653,88
1.01.2023;17:00;31841,07
1.01.2023;18:00;34230,39
1.01.2023;19:00;34357,82
1.01.2023;20:00;33747,14
1.01.2023;21:00;32941,56
1.01.2023;22:00;32108,28
1.01.2023;23:00;30720,64
2.01.2023;00:00;29179,53
2.01.2023;01:00;27668,48
2.01.2023;02:00;26649,5
2.01.2023;03:00;26206,26
2.01.2023;04:00;26147,14
2.01.2023;05:00;26552,36
2.01.2023;06:00;27948,85
2.01.2023;07:00;31482,59
2.01.2023;08:00;36668,39
2.01.2023;09:00;38537,32
2.01.2023;10:00;38163,38
2.01.2023;11:00;37513,87
2.01.2023;12:00;35111,73
2.01.2023;13:00;35022,72
2.01.2023;14:00;36122,95
2.01.2023;15:00;36992,26
2.01.2023;16:00;39044,02
2.01.2023;17:00;41390,51
2.01.2023;18:00;41517,09
2.01.2023;19:00;40328
2.01.2023;20:00;39449,39
2.01.2023;21:00;38465,04
2.01.2023;22:00;37397,31
2.01.2023;23:00;35686,53
3.01.2023;00:00;33286,07
3.01.2023;01:00;31777,62
3.01.2023;02:00;30707,48
3.01.2023;03:00;29930,27
3.01.2023;04:00;29916,48
3.01.2023;05:00;30209,85
3.01.2023;06:00;31508,23
3.01.2023;07:00;34169,15
3.01.2023;08:00;38799,96
3.01.2023;09:00;39213,43
3.01.2023;10:00;39100,87
3.01.2023;11:00;38136,12
3.01.2023;12:00;35682,94
3.01.2023;13:00;35761,44
3.01.2023;14:00;36748,16
3.01.2023;15:00;37548,81
3.01.2023;16:00;39419,15
3.01.2023;17:00;41659,39
3.01.2023;18:00;42141,11
3.01.2023;19:00;41119,76
3.01.2023;20:00;40245,24
3.01.2023;21:00;39179,65
3.01.2023;22:00;38138,59
3.01.2023;23:00;36295,78
4.01.2023;00:00;33980,79
4.01.2023;01:00;32287,89
4.01.2023;02:00;31057,95
4.01.2023;03:00;30595,92
4.01.2023;04:00;30257,23
4.01.2023;05:00;30585,06
4.01.2023;06:00;31986,31
4.01.2023;07:00;35077,79
4.01.2023;08:00;39089,97
4.01.2023;09:00;40408,48
4.01.2023;10:00;39461,99
4.01.2023;11:00;38710,91
4.01.2023;12:00;36405,13
4.01.2023;13:00;36673,12
4.01.2023;14:00;37901,53
4.01.2023;15:00;38706,45
4.01.2023;16:00;40706,6
4.01.2023;17:00;42762,41
4.01.2023;18:00;42784,39
4.01.2023;19:00;41569,84
4.01.2023;20:00;40444,62
4.01.2023;21:00;39224,79
4.01.2023;22:00;38276,57
4.01.2023;23:00;36520,61
5.01.2023;00:00;34149,67
5.01.2023;01:00;32462,08
5.01.2023;02:00;31208,32
5.01.2023;03:00;30832,99
5.01.2023;04:00;30537,77
5.01.2023;05:00;30937,74
5.01.2023;06:00;32325,4
5.01.2023;07:00;35198,3
5.01.2023;08:00;39330,43
5.01.2023;09:00;40755,05
5.01.2023;10:00;39919,63
5.01.2023;11:00;38926,6
5.01.2023;12:00;35656,34
5.01.2023;13:00;36504,35
5.01.2023;14:00;37558,6
5.01.2023;15:00;38079,53
5.01.2023;16:00;39776,89
5.01.2023;17:00;41886,49
