Tarih;Saat;Toplam
1.04.2024;00:00;31021,18
1.04.2024;01:00;29681,43
1.04.2024;02:00;28673,17
1.04.2024;03:00;28611,93
1.04.2024;04:00;28753,45
1.04.2024;05:00;28347,19
1.04.2024;06:00;27258,6
1.04.2024;07:00;26598,72
1.04.2024;08:00;28884,88
1.04.2024;09:00;29051,68
1.04.2024;10:00;28609,86
1.04.2024;11:00;28580,4
1.04.2024;12:00;27445,47
1.04.2024;13:00;28170,45
1.04.2024;14:00;29982,41
1.04.2024;15:00;30881,24
1.04.2024;16:00;32672,67
1.04.2024;17:00;35576,03
1.04.2024;18:00;37973,58
1.04.2024;19:00;37829,02
1.04.2024;20:00;38376,62
1.04.2024;21:00;37746,54
1.04.2024;22:00;36864,1
1.04.2024;23:00;35150,15
2.04.2024;00:00;33752,44
2.04.2024;01:00;32215,69
2.04.2024;02:00;31237,78
2.04.2024;03:00;31232,92
2.04.2024;04:00;31018,39
2.04.2024;05:00;30933,41
2.04.2024;06:00;29603,06
2.04.2024;07:00;28953,5
2.04.2024;08:00;30943,23
2.04.2024;09:00;30504,78
2.04.2024;10:00;29588,57
2.04.2024;11:00;29239,31
2.04.2024;12:00;27468,09
2.04.2024;13:00;28565,1
2.04.2024;14:00;30191,28
2.04.2024;15:00;31357,62
2.04.2024;16:00;33396,65
2.04.2024;17:00;35858,37
2.04.2024;18:00;38062,66
2.04.2024;19:00;37853,62
2.04.2024;20:00;38540,02
2.04.2024;21:00;37785,25
2.04.2024;22:00;36703,32
2.04.2024;23:00;35891,86
3.04.2024;00:00;34172,25
3.04.2024;01:00;32514,97
3.04.2024;02:00;31523,79
3.04.2024;03:00;31257,61
3.04.2024;04:00;31299,36
3.04.2024;05:00;30971,82
3.04.2024;06:00;29626,4
3.04.2024;07:00;29124,24
3.04.2024;08:00;31134,02
3.04.2024;09:00;30922,61
3.04.2024;10:00;29666,41
3.04.2024;11:00;29092,42
3.04.2024;12:00;27492,25
3.04.2024;13:00;28218,71
3.04.2024;14:00;29366,76
3.04.2024;15:00;31219,02
3.04.2024;16:00;33753,67
3.04.2024;17:00;36161,73
3.04.2024;18:00;38351,87
3.04.2024;19:00;38584,02
3.04.2024;20:00;38831,28
3.04.2024;21:00;38601,08
3.04.2024;22:00;37591,02
3.04.2024;23:00;36434,69
4.04.2024;00:00;34455,22
4.04.2024;01:00;32863,4
4.04.2024;02:00;31986,13
4.04.2024;03:00;31714,24
4.04.2024;04:00;31636,14
4.04.2024;05:00;31295,12
4.04.2024;06:00;29889,5
4.04.2024;07:00;29230,03
4.04.2024;08:00;31260,41
4.04.2024;09:00;31089,65
4.04.2024;10:00;30060,93
4.04.2024;11:00;29493,57
4.04.2024;12:00;27957,01
4.04.2024;13:00;28682,78
4.04.2024;14:00;30297,76
4.04.2024;15:00;31615,67
4.04.2024;16:00;33624,93
4.04.2024;17:00;35920,93
4.04.2024;18:00;38324,92
4.04.2024;19:00;38710,99
4.04.2024;20:00;39444,55
4.04.2024;21:00;38959,2
4.04.2024;22:00;38179,94
4.04.2024;23:00;36534,81
5.04.2024;00:00;34808,66
5.04.2024;01:00;33241,62
5.04.2024;02:00;32097,13
5.04.2024;03:00;31743,26
5.04.2024;04:00;31790,69
5.04.2024;05:00;31352,94
5.04.2024;06:00;29818,48
5.04.2024;07:00;29041,61
5.04.2024;08:00;30956,33
5.04.2024;09:00;30873,14
5.04.2024;10:00;29916,02
5.04.2024;11:00;29491,51
5.04.2024;12:00;27863,37
5.04.2024;13:00;26959,43
5.04.2024;14:00;29879,92
5.04.2024;15:00;31132,74
5.04.2024;16:00;33209,31
5.04.2024;17:00;35292,69
5.04.2024;18:00;37651,37
5.04.2024;19:00;38123,57
5.04.2024;20:00;38651,48
5.04.2024;21:00;38108,63
5.04.2024;22:00;37116,08
5.04.2024;23:00;35876,34
6.04.2024;00:00;34469,83
6.04.2024;01:00;33022,15
6.04.2024;02:00;31848,63
6.04.2024;03:00;31566,1
6.04.2024;04:00;31352,62
6.04.2024;05:00;30720,03
6.04.2024;06:00;27609,06
6.04.2024;07:00;27062,11
6.04.2024;08:00;27365,06
6.04.2024;09:00;27314,42
6.04.2024;10:00;26933,33
6.04.2024;11:00;26781,3
6.04.2024;12:00;25910,29
6.04.2024;13:00;26873,4
6.04.2024;14:00;27943,92
6.04.2024;15:00;28678,13
6.04.2024;16:00;30531,04
6.04.2024;17:00;33216,38
6.04.2024;18:00;36570,12
6.04.2024;19:00;37273,29
6.04.2024;20:00;37659,43
6.04.2024;21:00;37289,22
6.04.2024;22:00;36088,4
6.04.2024;23:00;34459,62
7.04.2024;00:00;33014,68
7.04.2024;01:00;31385,08
7.04.2024;02:00;30013,3
7.04.2024;03:00;29855,75
7.04.2024;04:00;29647,39
7.04.2024;05:00;28582,75
7.04.2024;06:00;26320,14
7.04.2024;07:00;24195,02
7.04.2024;08:00;23623,03
7.04.2024;09:00;23441,45
7.04.2024;10:00;23941,37
7.04.2024;11:00;24750,67
7.04.2024;12:00;24865,13
7.04.2024;13:00;25672,26
7.04.2024;14:00;26350,39
7.04.2024;15:00;27014,14
7.04.2024;16:00;28715,13
7.04.2024;17:00;31003,12
7.04.2024;18:00;33997,58
7.04.2024;19:00;34627,34
7.04.2024;20:00;35204,46
7.04.2024;21:00;34659,21
7.04.2024;22:00;33754,27
7.04.2024;23:00;32106,7
8.04.2024;00:00;31245,51
8.04.2024;01:00;29622,56
8.04.2024;02:00;28591,65
8.04.2024;03:00;28427,01
8.04.2024;04:00;28239,01
8.04.2024;05:00;27617,34
8.04.2024;06:00;25563,23
8.04.2024;07:00;24801,65
8.04.2024;08:00;25365,26
8.04.2024;09:00;25791,08
8.04.2024;10:00;26069,59
8.04.2024;11:00;26055,3
8.04.2024;12:00;25449,45
8.04.2024;13:00;26095,25
8.04.2024;14:00;26854,73
8.04.2024;15:00;28196,73
8.04.2024;16:00;29741,22
8.04.2024;17:00;31508,48
8.04.2024;18:00;34181,55
8.04.2024;19:00;34968,51
8.04.2024;20:00;35388,48
8.04.2024;21:00;34486,8
8.04.2024;22:00;33634,52
8.04.2024;23:00;32198,56
9.04.2024;00:00;30247,86
9.04.2024;01:00;28413,28
9.04.2024;02:00;27200,13
9.04.2024;03:00;27084,84
9.04.2024;04:00;26661,18
9.04.2024;05:00;25492,31
9.04.2024;06:00;23136,15
9.04.2024;07:00;21224,12
9.04.2024;08:00;20529,58
9.04.2024;09:00;20441,81
9.04.2024;10:00;21187,33
9.04.2024;11:00;21462,78
9.04.2024;12:00;21531,96
9.04.2024;13:00;21911,63
9.04.2024;14:00;22781,39
9.04.2024;15:00;23310,65
9.04.2024;16:00;24616,06
9.04.2024;17:00;26925,75
9.04.2024;18:00;29886,7
9.04.2024;19:00;31066,23
9.04.2024;20:00;31874,75
9.04.2024;21:00;31673,76
9.04.2024;22:00;30979,94
9.04.2024;23:00;29163,91
10.04.2024;00:00;27593,24
10.04.2024;01:00;25204,8
10.04.2024;02:00;23273,51
10.04.2024;03:00;22100,32
10.04.2024;04:00;21738,27
10.04.2024;05:00;22108,46
10.04.2024;06:00;22352,18
10.04.2024;07:00;21301,76
10.04.2024;08:00;19623,92
10.04.2024;09:00;18137,68
10.04.2024;10:00;16422,93
10.04.2024;11:00;15300,84
10.04.2024;12:00;14325,07
10.04.2024;13:00;14028,95
10.04.2024;14:00;14165,75
10.04.2024;15:00;15303,28
10.04.2024;16:00;17208,97
10.04.2024;17:00;19913,76
10.04.2024;18:00;22958,52
10.04.2024;19:00;25929,31
10.04.2024;20:00;26981,99
10.04.2024;21:00;26436,36
10.04.2024;22:00;25968,43
10.04.2024;23:00;25095,67
11.04.2024;00:00;24088,2
11.04.2024;01:00;22907,24
11.04.2024;02:00;21659,76
11.04.2024;03:00;21004,66
11.04.2024;04:00;20745,99
11.04.2024;05:00;20687,81
11.04.2024;06:00;19743,77
11.04.2024;07:00;18373,11
11.04.2024;08:00;17104,41
11.04.2024;09:00;16345,84
11.04.2024;10:00;15800,34
11.04.2024;11:00;15416,7
11.04.2024;12:00;15337,78
11.04.2024;13:00;15493,68
11.04.2024;14:00;16013,95
11.04.2024;15:00;16972,77
11.04.2024;16:00;19020,01
11.04.2024;17:00;21481,87
11.04.2024;18:00;24400,46
11.04.2024;19:00;27099,81
11.04.2024;20:00;28123,81
11.04.2024;21:00;27544,45
11.04.2024;22:00;26915,38
11.04.2024;23:00;26354,7
12.04.2024;00:00;24957,96
12.04.2024;01:00;23647,92
12.04.2024;02:00;22463,94
12.04.2024;03:00;21714,53
12.04.2024;04:00;21296,54
12.04.2024;05:00;21190,12
12.04.2024;06:00;20147,75
12.04.2024;07:00;18813,06
12.04.2024;08:00;17728,95
12.04.2024;09:00;16956,14
12.04.2024;10:00;16910,51
12.04.2024;11:00;17058,37
12.04.2024;12:00;17390,08
12.04.2024;13:00;17576,67
12.04.2024;14:00;18142,22
12.04.2024;15:00;18848,62
12.04.2024;16:00;20648,7
12.04.2024;17:00;23036,8
12.04.2024;18:00;25775,99
12.04.2024;19:00;28301,65
12.04.2024;20:00;29266,09
12.04.2024;21:00;28485,34
12.04.2024;22:00;27932,84
12.04.2024;23:00;27180,26
13.04.2024;00:00;25741,95
13.04.2024;01:00;24597,31
13.04.2024;02:00;23414,79
13.04.2024;03:00;22755,05
13.04.2024;04:00;22285,35
13.04.2024;05:00;22212,05
13.04.2024;06:00;21103,09
13.04.2024;07:00;19939,7
13.04.2024;08:00;19721,41
13.04.2024;09:00;19402,17
13.04.2024;10:00;19249,36
13.04.2024;11:00;19572,23
13.04.2024;12:00;19505,85
13.04.2024;13:00;20030,66
13.04.2024;14:00;20853,3
13.04.2024;15:00;22173
13.04.2024;16:00;23777,22
13.04.2024;17:00;25743,05
13.04.2024;18:00;28625,74
13.04.2024;19:00;31040,3
13.04.2024;20:00;31952,06
13.04.2024;21:00;30956,36
13.04.2024;22:00;30202,84
13.04.2024;23:00;29101,97
14.04.2024;00:00;27451,37
14.04.2024;01:00;25965,82
14.04.2024;02:00;24731,25
14.04.2024;03:00;24071,28
14.04.2024;04:00;23603,47
14.04.2024;05:00;23477,82
14.04.2024;06:00;22285,84
14.04.2024;07:00;20957,66
14.04.2024;08:00;19945,8
14.04.2024;09:00;19142,62
14.04.2024;10:00;19103,17
14.04.2024;11:00;19524,08
14.04.2024;12:00;19830,39
14.04.2024;13:00;20500,13
14.04.2024;14:00;21009,13
14.04.2024;15:00;21661,22
14.04.2024;16:00;23719,4
14.04.2024;17:00;25862
14.04.2024;18:00;29342,22
14.04.2024;19:00;32105,2
14.04.2024;20:00;33645,99
14.04.2024;21:00;32697,2
14.04.2024;22:00;31591,56
14.04.2024;23:00;30233,65
15.04.2024;00:00;28752,78
15.04.2024;01:00;27310,11
15.04.2024;02:00;26095,19
15.04.2024;03:00;25564,78
15.04.2024;04:00;25317,29
15.04.2024;05:00;25765,47
15.04.2024;06:00;25285,53
15.04.2024;07:00;25760,31
15.04.2024;08:00;28416,84
15.04.2024;09:00;28643,46
15.04.2024;10:00;27917,51
15.04.2024;11:00;27919,18
15.04.2024;12:00;26153,6
15.04.2024;13:00;26883,44
15.04.2024;14:00;28393,98
15.04.2024;15:00;29499,12
15.04.2024;16:00;31921,11
15.04.2024;17:00;34752,51
15.04.2024;18:00;36305,91
15.04.2024;19:00;38473,84
15.04.2024;20:00;39097,24
15.04.2024;21:00;37960,25
15.04.2024;22:00;36739,44
15.04.2024;23:00;34294,83
16.04.2024;00:00;32743,16
16.04.2024;01:00;31025,88
16.04.2024;02:00;29820,26
16.04.2024;03:00;29182,06
16.04.2024;04:00;28909,61
16.04.2024;05:00;29011,13
16.04.2024;06:00;28282,83
16.04.2024;07:00;28115,51
16.04.2024;08:00;30308,66
16.04.2024;09:00;30205,67
16.04.2024;10:00;29240,65
16.04.2024;11:00;29046,44
16.04.2024;12:00;27240,96
16.04.2024;13:00;28070,15
16.04.2024;14:00;29654,67
16.04.2024;15:00;30943,37
16.04.2024;16:00;33429,64
16.04.2024;17:00;35941
16.04.2024;18:00;36895,46
16.04.2024;19:00;38947,73
16.04.2024;20:00;39617,95
16.04.2024;21:00;38424,57
16.04.2024;22:00;36902,63
