Tarih;Saat;Toplam
14.04.2022;01:00;35089,99
14.04.2022;02:00;34308,77
14.04.2022;03:00;34372,91
14.04.2022;04:00;33900,12
14.04.2022;05:00;33093,68
14.04.2022;06:00;30975,39
14.04.2022;07:00;31083,13
14.04.2022;08:00;34486,35
14.04.2022;09:00;35409,1
14.04.2022;10:00;35430,24
14.04.2022;11:00;35893,22
14.04.2022;12:00;34564,89
14.04.2022;13:00;34941,5
14.04.2022;14:00;35802,65
14.04.2022;15:00;36088,84
14.04.2022;16:00;36711,73
14.04.2022;17:00;37817,73
14.04.2022;18:00;39118,71
14.04.2022;19:00;39530,15
14.04.2022;20:00;39860,48
14.04.2022;21:00;39832,58
14.04.2022;22:00;39470,58
14.04.2022;23:00;37939,26
15.04.2022;00:00;36436,95
15.04.2022;01:00;34899,46
15.04.2022;02:00;34051,47
15.04.2022;03:00;33994,24
15.04.2022;04:00;33623,09
15.04.2022;05:00;32787,69
15.04.2022;06:00;30925,81
15.04.2022;07:00;30779,43
15.04.2022;08:00;33899,21
15.04.2022;09:00;34730,09
15.04.2022;10:00;34723,22
15.04.2022;11:00;35206,12
15.04.2022;12:00;33804,51
15.04.2022;13:00;32824,07
15.04.2022;14:00;35111,54
15.04.2022;15:00;35162,95
15.04.2022;16:00;36246,23
15.04.2022;17:00;37048,86
15.04.2022;18:00;38024,49
15.04.2022;19:00;38751,25
15.04.2022;20:00;39337,6
15.04.2022;21:00;39454,49
15.04.2022;22:00;38697,66
15.04.2022;23:00;37832,26
16.04.2022;00:00;35982,92
16.04.2022;01:00;34381,39
16.04.2022;02:00;33638,51
16.04.2022;03:00;33419,91
16.04.2022;04:00;33033,94
16.04.2022;05:00;31924,68
16.04.2022;06:00;29955,37
16.04.2022;07:00;29241,72
16.04.2022;08:00;31130,9
16.04.2022;09:00;32174,15
16.04.2022;10:00;32455,72
16.04.2022;11:00;32621,93
16.04.2022;12:00;31921,34
16.04.2022;13:00;32334,89
16.04.2022;14:00;32819,5
16.04.2022;15:00;32848,12
16.04.2022;16:00;33685,4
16.04.2022;17:00;34521,66
16.04.2022;18:00;37075,55
16.04.2022;19:00;37596,18
16.04.2022;20:00;38066,2
16.04.2022;21:00;37663,77
16.04.2022;22:00;36876,84
16.04.2022;23:00;35832,67
17.04.2022;00:00;34295,06
17.04.2022;01:00;32611,51
17.04.2022;02:00;31792,2
17.04.2022;03:00;32396,46
17.04.2022;04:00;31049,28
17.04.2022;05:00;29487,83
17.04.2022;06:00;26842,5
17.04.2022;07:00;25700,04
17.04.2022;08:00;26269,2
17.04.2022;09:00;27483,42
17.04.2022;10:00;28966,29
17.04.2022;11:00;30157,62
17.04.2022;12:00;30744,38
17.04.2022;13:00;31568,51
17.04.2022;14:00;31910,96
17.04.2022;15:00;32683,05
17.04.2022;16:00;33058,61
17.04.2022;17:00;34362,57
17.04.2022;18:00;35986,92
17.04.2022;19:00;36323,7
17.04.2022;20:00;36520,12
17.04.2022;21:00;36018,21
17.04.2022;22:00;35454,45
17.04.2022;23:00;34059,04
18.04.2022;00:00;32985,08
18.04.2022;01:00;31484,21
18.04.2022;02:00;30405,46
18.04.2022;03:00;30503,86
18.04.2022;04:00;30082,49
18.04.2022;05:00;29123,66
18.04.2022;06:00;28177,72
18.04.2022;07:00;29509,43
18.04.2022;08:00;34646,81
18.04.2022;09:00;36618,3
18.04.2022;10:00;37262,68
18.04.2022;11:00;37677,77
18.04.2022;12:00;37080,52
18.04.2022;13:00;37677,42
18.04.2022;14:00;38486,46
18.04.2022;15:00;38418,64
18.04.2022;16:00;38819,21
18.04.2022;17:00;39074,5
18.04.2022;18:00;39124,42
18.04.2022;19:00;39277,98
18.04.2022;20:00;39525,04
18.04.2022;21:00;39631,46
18.04.2022;22:00;38646,91
18.04.2022;23:00;37392,59
19.04.2022;00:00;35631,16
19.04.2022;01:00;34127,32
19.04.2022;02:00;33385,69
19.04.2022;03:00;33333,08
19.04.2022;04:00;33055,77
19.04.2022;05:00;31902,13
19.04.2022;06:00;30375,66
19.04.2022;07:00;31609,95
19.04.2022;08:00;36146,92
19.04.2022;09:00;38449,26
19.04.2022;10:00;38641,16
19.04.2022;11:00;38894,01
19.04.2022;12:00;37962,45
19.04.2022;13:00;38454,82
19.04.2022;14:00;39260,53
19.04.2022;15:00;39225,92
19.04.2022;16:00;39690,39
19.04.2022;17:00;39463,52
19.04.2022;18:00;39532,95
19.04.2022;19:00;39476,4
19.04.2022;20:00;39539,24
19.04.2022;21:00;39178,19
19.04.2022;22:00;38721,5
19.04.2022;23:00;37152,39
20.04.2022;00:00;35834,48
20.04.2022;01:00;34235,21
20.04.2022;02:00;33286,7
20.04.2022;03:00;33290,79
20.04.2022;04:00;32798,04
20.04.2022;05:00;31864,1
20.04.2022;06:00;30497,61
20.04.2022;07:00;31097,56
20.04.2022;08:00;34845,21
20.04.2022;09:00;35151,98
20.04.2022;10:00;36077,4
20.04.2022;11:00;36534,36
20.04.2022;12:00;35026,49
20.04.2022;13:00;35559,17
20.04.2022;14:00;36395,3
20.04.2022;15:00;36503,06
20.04.2022;16:00;37217,61
20.04.2022;17:00;37824,82
20.04.2022;18:00;37988,07
20.04.2022;19:00;39240,63
20.04.2022;20:00;39880,3
20.04.2022;21:00;40115,12
20.04.2022;22:00;39143,94
20.04.2022;23:00;37774,62
21.04.2022;00:00;36202,04
21.04.2022;01:00;34763,16
21.04.2022;02:00;33932,82
21.04.2022;03:00;33752,3
21.04.2022;04:00;33293,66
21.04.2022;05:00;32230,15
21.04.2022;06:00;30602,06
21.04.2022;07:00;31335,95
21.04.2022;08:00;34831,41
21.04.2022;09:00;36174,58
21.04.2022;10:00;36192,85
21.04.2022;11:00;36611,37
21.04.2022;12:00;35131,36
21.04.2022;13:00;35644,66
21.04.2022;14:00;36228,5
21.04.2022;15:00;36726,6
21.04.2022;16:00;37583,83
21.04.2022;17:00;38143,57
21.04.2022;18:00;38650,74
21.04.2022;19:00;39608,8
21.04.2022;20:00;40049,78
21.04.2022;21:00;40255,21
21.04.2022;22:00;39505,24
21.04.2022;23:00;38146,81
22.04.2022;00:00;36024,2
22.04.2022;01:00;34687,44
22.04.2022;02:00;33813,48
22.04.2022;03:00;33646,37
22.04.2022;04:00;33164,68
22.04.2022;05:00;32039,36
22.04.2022;06:00;30359,93
22.04.2022;07:00;31009,82
22.04.2022;08:00;34284,35
22.04.2022;09:00;35265,17
22.04.2022;10:00;35441,9
22.04.2022;11:00;35613,27
22.04.2022;12:00;33557,19
22.04.2022;13:00;32948,93
22.04.2022;14:00;35125,86
22.04.2022;15:00;36075,27
22.04.2022;16:00;36897,58
22.04.2022;17:00;37493,72
22.04.2022;18:00;38480,92
22.04.2022;19:00;38979,19
22.04.2022;20:00;39132
22.04.2022;21:00;39185,21
22.04.2022;22:00;38204,18
22.04.2022;23:00;36755,7
23.04.2022;00:00;34778,94
23.04.2022;01:00;33339,95
23.04.2022;02:00;32327,15
23.04.2022;03:00;32132,2
23.04.2022;04:00;31319,34
23.04.2022;05:00;30052,26
23.04.2022;06:00;28084,6
23.04.2022;07:00;27638,48
23.04.2022;08:00;29192,74
23.04.2022;09:00;30191,1
23.04.2022;10:00;30549,59
23.04.2022;11:00;30770,41
23.04.2022;12:00;30142,23
23.04.2022;13:00;30492,5
23.04.2022;14:00;31141,02
23.04.2022;15:00;31469,99
23.04.2022;16:00;32463,79
23.04.2022;17:00;33699,46
23.04.2022;18:00;35359,38
23.04.2022;19:00;36286,9
23.04.2022;20:00;36402,04
23.04.2022;21:00;36301,24
23.04.2022;22:00;35309,59
23.04.2022;23:00;34197,42
24.04.2022;00:00;32860,07
24.04.2022;01:00;31541,65
24.04.2022;02:00;30772,88
24.04.2022;03:00;30488,29
24.04.2022;04:00;29592,95
24.04.2022;05:00;28075,78
24.04.2022;06:00;25969,6
24.04.2022;07:00;25074,97
24.04.2022;08:00;25699,13
24.04.2022;09:00;26008,28
24.04.2022;10:00;26749,03
24.04.2022;11:00;27366,17
24.04.2022;12:00;27606,75
24.04.2022;13:00;28057,76
24.04.2022;14:00;28216,04
24.04.2022;15:00;28875,19
24.04.2022;16:00;29913,11
24.04.2022;17:00;31821,02
24.04.2022;18:00;33973,84
24.04.2022;19:00;35239,78
24.04.2022;20:00;35449,45
24.04.2022;21:00;35645,17
24.04.2022;22:00;35168,22
24.04.2022;23:00;34409,46
25.04.2022;00:00;32946,86
25.04.2022;01:00;31558,11
25.04.2022;02:00;30708,45
25.04.2022;03:00;30437,74
25.04.2022;04:00;30110,08
25.04.2022;05:00;28776,3
25.04.2022;06:00;27763,87
25.04.2022;07:00;29113,5
25.04.2022;08:00;33251,9
25.04.2022;09:00;34688,51
25.04.2022;10:00;34936,35
25.04.2022;11:00;34998,76
25.04.2022;12:00;33930,06
25.04.2022;13:00;34609,61
25.04.2022;14:00;35352,82
25.04.2022;15:00;35808,94
25.04.2022;16:00;37022,19
25.04.2022;17:00;37768,6
25.04.2022;18:00;38440,46
25.04.2022;19:00;39080,2
25.04.2022;20:00;39048,54
25.04.2022;21:00;39314,76
25.04.2022;22:00;38673,36
25.04.2022;23:00;37349,92
26.04.2022;00:00;35647,43
26.04.2022;01:00;34223,77
26.04.2022;02:00;33333,92
26.04.2022;03:00;32995,05
26.04.2022;04:00;32233,33
26.04.2022;05:00;31277,61
26.04.2022;06:00;29988,84
26.04.2022;07:00;30608,84
26.04.2022;08:00;33956,73
26.04.2022;09:00;35145,26
26.04.2022;10:00;34897,26
26.04.2022;11:00;35072,46
26.04.2022;12:00;34126,8
26.04.2022;13:00;34945,44
26.04.2022;14:00;35988,62
26.04.2022;15:00;36767,15
26.04.2022;16:00;37771,23
26.04.2022;17:00;38217,31
26.04.2022;18:00;38589,67
26.04.2022;19:00;38959,99
26.04.2022;20:00;38626,66
26.04.2022;21:00;38648,27
26.04.2022;22:00;38284,48
26.04.2022;23:00;37139,23
27.04.2022;00:00;35462,91
27.04.2022;01:00;33894,46
27.04.2022;02:00;33151,65
27.04.2022;03:00;32867,46
27.04.2022;04:00;32405,65
27.04.2022;05:00;31134,93
27.04.2022;06:00;29658,18
27.04.2022;07:00;30401,78
27.04.2022;08:00;33796,35
27.04.2022;09:00;34916,2
27.04.2022;10:00;34946,5
27.04.2022;11:00;35356,25
27.04.2022;12:00;33995,18
27.04.2022;13:00;34748,15
27.04.2022;14:00;36098,56
27.04.2022;15:00;36827,89
27.04.2022;16:00;37527,69
27.04.2022;17:00;37755,94
27.04.2022;18:00;38663,64
27.04.2022;19:00;39272,05
27.04.2022;20:00;39195,67
27.04.2022;21:00;39104,92
27.04.2022;22:00;38461,33
27.04.2022;23:00;37473,4
28.04.2022;00:00;35686,09
28.04.2022;01:00;34475,88
28.04.2022;02:00;33511,1
28.04.2022;03:00;33061,69
28.04.2022;04:00;32560,39
28.04.2022;05:00;31146,09
28.04.2022;06:00;29720,88
28.04.2022;07:00;30621,3
28.04.2022;08:00;34282,82
28.04.2022;09:00;35280,96
28.04.2022;10:00;35416,73
28.04.2022;11:00;35624,92
28.04.2022;12:00;34229,85
28.04.2022;13:00;35136,34
28.04.2022;14:00;36365,55
28.04.2022;15:00;36379,07
28.04.2022;16:00;37330,18
28.04.2022;17:00;37835,84
28.04.2022;18:00;38357,04
28.04.2022;19:00;38935,07
28.04.2022;20:00;39035,09
28.04.2022;21:00;39251,14
28.04.2022;22:00;38592,55
28.04.2022;23:00;37213,05
29.04.2022;00:00;35366,58
29.04.2022;01:00;34045,73
29.04.2022;02:00;33102,09
29.04.2022;03:00;32633,16
29.04.2022;04:00;32312,7
29.04.2022;05:00;31064,91
29.04.2022;06:00;29407,09
29.04.2022;07:00;30279,79
29.04.2022;08:00;33767,09
29.04.2022;09:00;34952,98
29.04.2022;10:00;34981,68
29.04.2022;11:00;35122,71
29.04.2022;12:00;33494,09
29.04.2022;13:00;33472,19
29.04.2022;14:00;35943,96
29.04.2022;15:00;36472,51
29.04.2022;16:00;36881,25
29.04.2022;17:00;37051,19
29.04.2022;18:00;37759,16
29.04.2022;19:00;37945,53
29.04.2022;20:00;37712,45
29.04.2022;21:00;37752,12
29.04.2022;22:00;36979,76
29.04.2022;23:00;35915,81
30.04.2022;00:00;34034,37
30.04.2022;01:00;32553,37
30.04.2022;02:00;31969,08
30.04.2022;03:00;31296,04
30.04.2022;04:00;30924,64
30.04.2022;05:00;29363,35
30.04.2022;06:00;27126,28
30.04.2022;07:00;27186,03
30.04.2022;08:00;29753,5
30.04.2022;09:00;31516,25
30.04.2022;10:00;32739,25
30.04.2022;11:00;33297,49
30.04.2022;12:00;32570,69
30.04.2022;13:00;32813,15
30.04.2022;14:00;33172,17
30.04.2022;15:00;33103,43
30.04.2022;16:00;33502,11
30.04.2022;17:00;34025,05
30.04.2022;18:00;35238,91
30.04.2022;19:00;35470,55
30.04.2022;20:00;34703,24
30.04.2022;21:00;34308,6
30.04.2022;22:00;32895,79
30.04.2022;23:00;31189,83
1.05.2022;00:00;29183,58
1.05.2022;01:00;27779,63
1.05.2022;02:00;27024,16
1.05.2022;03:00;26567,21
1.05.2022;04:00;25906,68
1.05.2022;05:00;23719,94
1.05.2022;06:00;21457,23
1.05.2022;07:00;20404,67
1.05.2022;08:00;20448,68
1.05.2022;09:00;20907,46
1.05.2022;10:00;22670,81
1.05.2022;11:00;23436,59
1.05.2022;12:00;23860,52
1.05.2022;13:00;24315,92
1.05.2022;14:00;24365,7
1.05.2022;15:00;24633,34
1.05.2022;16:00;25168,8
1.05.2022;17:00;26378,59
1.05.2022;18:00;28240,25
1.05.2022;19:00;29584,75
1.05.2022;20:00;30240,34
1.05.2022;21:00;30399,83
1.05.2022;22:00;29720,04
1.05.2022;23:00;28540,21
2.05.2022;00:00;26726,69
2.05.2022;01:00;24582,45
2.05.2022;02:00;22948,39
2.05.2022;03:00;21770,13
2.05.2022;04:00;21479,71
2.05.2022;05:00;21539,3
2.05.2022;06:00;20934,85
2.05.2022;07:00;20616,02
2.05.2022;08:00;20630,96
2.05.2022;09:00;20508,3
2.05.2022;10:00;19917,01
2.05.2022;11:00;19438,98
2.05.2022;12:00;18954,64
2.05.2022;13:00;19275,72
2.05.2022;14:00;19510,93
2.05.2022;15:00;20066,56
2.05.2022;16:00;20976,71
2.05.2022;17:00;22079,77
2.05.2022;18:00;23385,36
2.05.2022;19:00;24999,47
2.05.2022;20:00;26624,27
2.05.2022;21:00;26211,8
2.05.2022;22:00;25685,11
2.05.2022;23:00;24947,6
3.05.2022;00:00;23746,33
3.05.2022;01:00;22427,42
3.05.2022;02:00;21420,33
3.05.2022;03:00;20701,78
3.05.2022;04:00;20546,34
3.05.2022;05:00;20126,57
3.05.2022;06:00;18964,52
3.05.2022;07:00;18972,65
3.05.2022;08:00;19755,18
3.05.2022;09:00;20404,45
3.05.2022;10:00;21127,13
3.05.2022;11:00;21685,96
3.05.2022;12:00;21767,74
3.05.2022;13:00;21676,31
3.05.2022;14:00;21580,35
3.05.2022;15:00;21959,07
3.05.2022;16:00;22814,52
3.05.2022;17:00;24132,53
3.05.2022;18:00;25580,72
3.05.2022;19:00;27067,28
3.05.2022;20:00;28418,56
3.05.2022;21:00;27688,16
3.05.2022;22:00;26874,98
3.05.2022;23:00;26160,08
4.05.2022;00:00;24957,29
4.05.2022;01:00;23586,6
4.05.2022;02:00;22465,55
4.05.2022;03:00;21918,07
4.05.2022;04:00;21429,36
4.05.2022;05:00;20907,3
4.05.2022;06:00;19800,18
4.05.2022;07:00;19635,36
4.05.2022;08:00;20330,69
4.05.2022;09:00;21353,05
4.05.2022;10:00;22513,05
4.05.2022;11:00;23308,14
4.05.2022;12:00;23793,7
4.05.2022;13:00;23803,94
4.05.2022;14:00;23792,01
4.05.2022;15:00;23919,34
4.05.2022;16:00;24744,01
4.05.2022;17:00;25290,56
4.05.2022;18:00;26522,72
4.05.2022;19:00;28004,57
4.05.2022;20:00;29620,48
4.05.2022;21:00;29148,8
4.05.2022;22:00;28376,82
4.05.2022;23:00;27461,88
5.05.2022;00:00;26306,19
5.05.2022;01:00;24817,3
5.05.2022;02:00;23776,74
5.05.2022;03:00;23187,36
5.05.2022;04:00;22958,61
5.05.2022;05:00;22696,35
5.05.2022;06:00;22356,02
5.05.2022;07:00;24207,64
5.05.2022;08:00;28695,09
5.05.2022;09:00;30569,18
5.05.2022;10:00;31311,31
5.05.2022;11:00;31968,41
5.05.2022;12:00;31411,41
5.05.2022;13:00;32223,06
5.05.2022;14:00;32825,39
5.05.2022;15:00;32582,27
5.05.2022;16:00;32807,35
5.05.2022;17:00;33138,53
5.05.2022;18:00;33121,42
5.05.2022;19:00;33885,71
5.05.2022;20:00;35512,61
5.05.2022;21:00;34810,49
5.05.2022;22:00;33914,26
5.05.2022;23:00;32595,68
6.05.2022;00:00;31058,12
6.05.2022;01:00;29304,68
6.05.2022;02:00;28313,38
6.05.2022;03:00;27505,92
6.05.2022;04:00;27251,93
6.05.2022;05:00;26952,76
6.05.2022;06:00;25975,75
6.05.2022;07:00;27128,22
6.05.2022;08:00;30870,52
6.05.2022;09:00;32357,01
6.05.2022;10:00;32496,85
6.05.2022;11:00;33082,43
6.05.2022;12:00;31615,33
6.05.2022;13:00;31690,19
6.05.2022;14:00;32762,07
6.05.2022;15:00;32788,01
6.05.2022;16:00;33292,43
6.05.2022;17:00;33822,66
6.05.2022;18:00;33754,22
6.05.2022;19:00;34906,72
6.05.2022;20:00;36177,89
6.05.2022;21:00;35371,29
6.05.2022;22:00;34545,11
6.05.2022;23:00;33076,58
7.05.2022;00:00;31304,43
7.05.2022;01:00;29956,36
7.05.2022;02:00;28622,61
7.05.2022;03:00;27785,68
7.05.2022;04:00;27415,94
7.05.2022;05:00;27096,57
7.05.2022;06:00;25929,56
7.05.2022;07:00;26188,08
7.05.2022;08:00;28762,07
7.05.2022;09:00;30407,22
